user_id,variant,segment,started_test,completed_test,viewed_report,purchased,refunded
variant_326,variant,new,False,False,False,False,False
variant_327,variant,returning,False,False,False,False,False
variant_328,variant,new,False,False,False,False,False
variant_329,variant,new,True,True,True,False,False
variant_330,variant,new,True,True,True,False,False
variant_331,variant,returning,True,True,False,False,False
variant_332,variant,returning,False,False,False,False,False
variant_333,variant,new,False,False,False,False,False
variant_334,variant,returning,True,True,True,False,False
variant_335,variant,returning,True,False,False,False,False
variant_336,variant,new,True,True,True,False,False
variant_337,variant,new,True,True,True,False,False
variant_338,variant,returning,True,False,False,False,False
variant_339,variant,new,True,True,True,True,False
variant_340,variant,returning,True,True,True,False,False
variant_341,variant,new,False,False,False,False,False
variant_342,variant,returning,True,True,True,True,False
variant_343,variant,returning,True,False,False,False,False
variant_344,variant,new,True,True,True,True,False
variant_345,variant,new,True,True,True,True,False
variant_346,variant,returning,True,True,True,False,False
variant_347,variant,returning,True,True,True,True,False
variant_348,variant,new,True,False,False,False,False
variant_349,variant,new,True,True,True,False,False
variant_350,variant,returning,True,False,False,False,False
variant_351,variant,new,True,True,True,False,False
variant_352,variant,returning,True,False,False,False,False
variant_353,variant,new,False,False,False,False,False
variant_354,variant,returning,True,True,True,False,False
variant_355,variant,new,True,False,False,False,False
variant_356,variant,returning,True,True,True,False,False
variant_357,variant,new,True,True,True,True,False
variant_358,variant,returning,True,True,True,False,False
variant_359,variant,new,False,False,False,False,False
variant_360,variant,returning,True,False,False,False,False
variant_361,variant,returning,True,True,False,False,False
variant_362,variant,returning,True,True,False,False,False
variant_363,variant,new,True,False,False,False,False
variant_364,variant,new,False,False,False,False,False
variant_365,variant,new,True,True,True,True,False
variant_366,variant,new,True,False,False,False,False
variant_367,variant,returning,False,False,False,False,False
variant_368,variant,returning,True,False,False,False,False
variant_369,variant,returning,True,True,True,False,False
variant_370,variant,new,True,True,True,False,False
variant_371,variant,new,True,True,True,True,False
variant_372,variant,new,True,True,True,False,False
variant_373,variant,new,True,True,True,False,False
variant_374,variant,returning,True,True,True,False,False
variant_375,variant,new,True,True,True,False,False
variant_376,variant,new,True,True,True,False,False
variant_377,variant,returning,True,True,False,False,False
variant_378,variant,new,True,True,True,False,False
variant_379,variant,new,True,True,True,True,False
variant_380,variant,new,True,True,True,False,False
variant_381,variant,new,False,False,False,False,False
variant_382,variant,new,True,True,True,True,False
variant_383,variant,new,True,True,True,False,False
variant_384,variant,returning,True,False,False,False,False
variant_385,variant,new,True,True,True,False,False
variant_386,variant,new,True,True,True,False,False
variant_387,variant,returning,True,True,True,False,False
variant_388,variant,new,True,True,False,False,False
variant_389,variant,new,True,True,True,False,False
variant_390,variant,new,False,False,False,False,False
variant_391,variant,new,True,True,True,True,False
variant_392,variant,new,True,False,False,False,False
variant_393,variant,returning,True,True,True,False,False
variant_394,variant,new,True,False,False,False,False
variant_395,variant,new,True,True,True,True,False
variant_396,variant,new,True,True,True,False,False
variant_397,variant,new,False,False,False,False,False
variant_398,variant,returning,True,False,False,False,False
variant_399,variant,returning,True,True,True,False,False
variant_400,variant,returning,True,True,True,True,False
variant_401,variant,new,True,True,True,False,False
variant_402,variant,new,False,False,False,False,False
variant_403,variant,returning,True,True,True,False,False
variant_404,variant,new,False,False,False,False,False
variant_405,variant,new,True,False,False,False,False
variant_406,variant,new,False,False,False,False,False
variant_407,variant,new,False,False,False,False,False
variant_408,variant,returning,False,False,False,False,False
variant_409,variant,returning,False,False,False,False,False
variant_410,variant,returning,True,False,False,False,False
variant_411,variant,new,True,True,False,False,False
variant_412,variant,returning,True,True,True,False,False
variant_413,variant,returning,True,True,True,False,False
variant_414,variant,returning,True,False,False,False,False
variant_415,variant,new,True,True,True,False,False
variant_416,variant,returning,True,True,True,False,False
variant_417,variant,new,True,True,True,False,False
variant_418,variant,returning,True,False,False,False,False
variant_419,variant,returning,True,False,False,False,False
variant_420,variant,returning,False,False,False,False,False
variant_421,variant,returning,True,True,False,False,False
variant_422,variant,new,True,True,True,False,False
variant_423,variant,returning,True,True,False,False,False
variant_424,variant,new,True,True,True,False,False
variant_425,variant,returning,True,True,True,False,False
variant_426,variant,new,True,True,True,False,False
variant_427,variant,new,False,False,False,False,False
variant_428,variant,returning,True,True,True,False,False
variant_429,variant,returning,True,False,False,False,False
variant_430,variant,new,True,True,True,False,False
variant_431,variant,new,True,True,False,False,False
variant_432,variant,new,True,True,True,True,False
